skill,skill_premium_niavereg,skill_premium_countryfes,skill_premium_workerfes,skill_premium_controls,degree_nc,annvalue_nc,gini_nc,bridge_centrality_nc,degree_df,annvalue_df,gini_df,bridge_centrality_df,supply,demand
talend-data-integration,0.38847355976988,0.6517240316361111,-1.049868218328721,0.5469836363520315,2,0.05607196129394519,0.999587118084228,0,1,0.03263217491255817,0.999793559042114,0,6,3
talend-open-studio,0.4609905745869968,0.7298642080942952,-1.049868218328721,0.6023277668686898,6,0.3126637429349026,0.9987613542526833,2.370524368426124e-4,3,0.05553913393675369,0.9993806771263418,4.785037830974806e-4,14,3
elm,0.9727584907739016,0.9127713622750204,-1.049868218328721,1.1022725885631195,8,0.3169460916199248,0.9983484723369116,7.790722956815184e-7,6,1.423304153406125,0.9987613542526838,1.9278476506673607e-5,6,3
haskell,0.781332116605789,0.7150419626856401,-1.049868218328721,0.9389777572787862,9,1.6097960478671258,0.9981420313790252,2.6107542769807134e-4,2,0.02861974382257787,0.9995871180842275,0,11,3
ocaml,1.397285094910805,1.3116513093822837,-1.049868218328721,1.5306066904337543,7,0.4544557428396978,0.9985549132947981,2.034618347667914e-4,0,0,NA,0,1,1
language-tutor,-0.6058060328715724,-0.2678975003880524,0.6168422628244776,-0.5763208544488471,3,-0.9373199629192699,0.9993806771263418,6.762672680968375e-5,4,0.5259513649440202,0.9991742361684558,2.870907978525803e-4,47,6
statistical-computing,0.41732834666938584,0.3940689936930488,-1.049868218328721,0.5879693705743917,5,1.0595159200307411,0.9989677952105701,4.296710568701639e-6,1,0.08329723917250949,0.999793559042114,0,26,2
vuex,0.35303378060738966,0.21816257061765185,4.968874466279378,0.4214656575722658,12,0.33078308550361857,0.9975227085053675,2.6252127066937608e-5,10,0.38062704969965594,0.9979355904211399,2.840829250182997e-8,61,10
google-charts,0.23520332178131775,0.5210846866929273,-1.049868218328721,0.3593638210266512,15,-0.16972760315585705,0.9969033856317093,2.3906451038088202e-4,24,-0.6697301802837573,0.9950454170107349,3.0950613238007107e-4,8,3
gemvision-matrix,0.4924735452282192,0.4874753901929399,-1.049868218328721,0.6806709661068632,3,-0.04930684391872908,0.9993806771263418,5.5837829567645433e-5,3,0.227354072922856,0.9993806771263415,2.7992339568299994e-4,14,5
windows-10-administration,-0.3826643964651605,-0.2495770413477442,-1.049868218328721,-0.3445714389126728,3,0.5772366934314646,0.9993806771263423,0,35,4.272569612293167,0.9927745664739865,1.691812597192593e-4,16,7
ux-research,0.32446514825875017,-0.00825421115343863,2.9316698217246273,0.1245899582439513,2,0.14678765657607962,0.9995871180842275,3.9903099833813493e-7,7,0.7268752009340692,0.9985549132947977,8.95634588629493e-7,114,5
environmental-science,0.8977598494818619,0.6343298665035617,-5.695450659384097,0.8927383348351313,16,1.0804281501860389,0.9966969446738236,5.314930744257317e-4,7,0.5287374937557321,0.9985549132947977,4.7043221700636206e-4,33,5
urban-design,-0.4965890842617161,-0.13051983701476075,-1.049868218328721,-0.3112236445440071,8,1.6603697023233615,0.9983484723369116,2.1045976697300014e-4,7,-0.10144925401793137,0.9985549132947981,0,24,3
real-estate-photography,-0.259253435343947,-0.3890166239587237,-0.24999999999999997,-0.5968537647766466,14,2.233865273052367,0.997109826589595,2.694948084321348e-4,1,-0.2460788277383148,0.999793559042114,2.138241290356618e-5,14,2
biostatistics,0.637497060728654,0.4083583238160424,1.192882989017723,0.5241399322244085,10,2.8454730649260687,0.9979355904211392,8.54321942897752e-6,5,1.0366791808590614,0.9989677952105698,1.2498196540752325e-7,16,7
accelo,-0.984630199593046,-0.5124534699700068,-1.049868218328721,-0.8462411464862432,9,0.9267566178454753,0.9981420313790256,9.57343665984482e-6,0,0,NA,0,0,1
aroflo,-0.984630199593046,-0.5124534699700068,-1.049868218328721,-0.8462411464862432,9,0.7789638768812542,0.9981420313790256,1.0760376400003565e-5,0,0,NA,0,1,1
datatables,-0.4125300097405877,-0.20331901228971147,1.2330321685769128,-0.3176183448028881,14,2.0979183307409843,0.997109826589595,1.5961764408916362e-4,6,0.4516837287002688,0.9987613542526838,1.9073304006706548e-7,7,7
animated-video,-0.656196811159032,-0.4166031345500539,-3.741793277544508,-0.5264218525244075,13,2.5023689012516006,0.9973162675474818,1.9450595133234592e-5,10,0.24660279825171696,0.9979355904211399,4.6003132734175023e-7,29,6
ios-sdk,0.6176377042615502,0.40664418516707945,-1.049868218328721,0.5776684758343194,19,2.6419576245928758,0.9960776218001651,1.8023065002888331e-4,33,-1.36055341400805,0.9931874483897613,1.4512442564994174e-5,30,7
cisco-certified-entry-networking-technician-ccent,-0.4161926820191299,-0.6469061055684768,-4.346850385447768,-0.2305498679894344,0,0,NA,0,0,0,NA,0,0,1
wordpress-malware-removal,0.16934601935738483,0.36118952103980384,-16.150236684633246,0.2723025045329244,9,-1.2760023691762812,0.9981420313790252,6.788064792740534e-6,8,1.3607337027833233,0.9983484723369116,1.8065349961302996e-7,170,6
childrens-book-illustrator,-0.3157282376928257,-0.11572097085380544,-1.049868218328721,-0.23458195505053697,15,-1.091669564629291,0.9969033856317097,6.968449913419684e-6,21,2.6457845872333468,0.9956647398843942,2.021712265361965e-6,102,8
custom-insight-employee-engagement-survey,0.504235652553072,-0.5180766187905508,-1.049868218328721,-0.4033351340770715,4,1.5891554264361059,0.9991742361684558,2.761879995494732e-8,1,-0.18027975231694568,0.999793559042114,0,1,2
tailwind,-0.10774289406886826,0.12780036011015658,1.1325145251297029,0.04590804192932557,6,1.062352688397704,0.9987613542526838,4.4521700905462104e-5,4,0.27908541001364234,0.9991742361684558,9.066751208298028e-8,159,4
patent-preparation,0.8155407439114325,0.6098500474727925,23.70671683972882,0.7237156769947845,20,2.2106015246205994,0.995871180842278,8.533336365882814e-5,26,4.036142313702822,0.9946325350949632,1.0827556962837961e-5,24,8
remote-sensing,0.07499072244035959,0.05566507382733387,-1.049868218328721,0.03705278001490762,1,-0.723641175478182,0.999793559042114,1.834040132778447e-4,0,0,NA,0,19,3
grasshopper-for-rhino3d,0.5616708721373812,-0.1634323153592232,-1.049868218328721,-0.21245490918232915,2,0.37725349188042756,0.9995871180842275,0,0,0,NA,0,4,1
asp.net-ajax,-0.29247415679015426,0.21080747319600143,-1.049868218328721,-0.15938796199068764,4,-0.8383977326732541,0.9991742361684562,4.1301791936633973e-7,0,0,NA,0,6,1
civicrm,-0.6428559587926588,-0.27330425796070046,-1.049868218328721,-0.4572195353909714,2,0.16926354995265475,0.9995871180842275,4.482854114428991e-8,2,0.21923748167627405,0.9995871180842275,0,11,1
page-speed-optimization,0.07992423754485296,0.0272958736587885,4.8951197040362455,0.0698845557977936,18,3.288279596048413,0.9962840627580508,1.0183089068544705e-4,5,-0.19175538085494692,0.9989677952105701,2.5749517792279697e-7,273,10
winautomation-scripting,1.05492585809711,1.292628926818161,-1.049868218328721,1.1455473515923351,4,0.02803128202938708,0.9991742361684558,6.18545893089419e-5,1,-0.08115883822407226,0.999793559042114,2.9218535312158804e-5,4,2
apple-macos,-0.1378652565936576,-0.22792273809030264,-1.049868218328721,-0.073773891543304,1,-0.20008254122541425,0.999793559042114,1.931703770783146e-5,3,0.1682321889444401,0.9993806771263418,7.866112315636056e-5,10,3
scheduleonce,0.3467921125314632,-0.6427871260794327,-1.049868218328721,-0.4533845297951626,13,1.7167189580259896,0.997316267547481,1.7710054230865104e-5,2,-0.13200444466195832,0.999587118084228,0,3,1
general-ledger,-0.03768812511468642,-0.05955116853161962,2.036456363880716,-0.10356528540076929,25,2.87000478016266,0.9948389760528497,1.0442700287895366e-5,32,5.59885126579546,0.9933938893476443,4.6276025960328505e-6,33,22
amazon-redshift,0.6745992181847543,0.249987597347934,-1.049868218328721,0.1949059622244018,11,0.7795417841766374,0.9977291494632543,3.998903969616312e-5,11,2.5320648927145704,0.9977291494632531,8.940159921211377e-6,29,4
hive-technology,-0.12828092343524725,-0.7104201926363515,-1.049868218328721,-0.7051111096741642,1,0.2279255395406004,0.999793559042114,0,2,-0.020185423123162655,0.999587118084228,0,0,1
medical-editing,-0.40543904366064,0.04942115223355358,2.1968391452200065,-0.16749268990674618,15,3.414188951906213,0.9969033856317101,8.406499919451371e-6,4,0.433797826426181,0.9991742361684558,0,31,6
medical-terminology,-0.1215706744803524,0.0555203846699837,1.5880414979561652,0.03225516328782871,15,0.2933496242501158,0.996903385631709,6.124708079651507e-5,11,1.1055731556402024,0.9977291494632543,2.824325874961724e-6,36,13
sap-b1,0.695446199447471,0.5599296348828784,1.00921835754677,0.4932147416718982,5,1.133307880928609,0.9989677952105698,2.305707096437741e-6,4,0.7204625173045589,0.9991742361684558,9.085972728948202e-5,3,3
sap-hana,0.3764891328825176,0.10905676388044998,4.693866292261207,0.08633880805368362,12,2.4835712023476058,0.9975227085053678,8.538235112962032e-4,5,0.5604464198974839,0.9989677952105701,4.000401170787237e-4,9,4
serverless,0.17171756109969755,0.03875760032453994,4.999999999999999,0.17045241527753444,12,-0.5077917894725812,0.9975227085053675,1.801293351903542e-5,48,6.304735470290798,0.9900908340214684,2.486278828768545e-4,64,9
chartered-financial-analyst-cfa,2.120384782304355,1.2417055373024533,-1.049868218328721,1.3837683257311466,0,0,NA,0,0,0,NA,0,4,2
video.js,-0.0692938043169591,-0.3014624959767837,-1.049868218328721,0.03559492692388344,1,0.32354859730884833,0.999793559042114,0,1,0.29081564528458204,0.999793559042114,2.8081265914883335e-5,0,1
sound-recording,-0.2110015330625089,0.2903684348775315,0.8617860310718282,-0.05025348242094112,2,-0.7086326035059243,0.9995871180842275,8.394382028003756e-5,0,0,NA,0,7,1
translation-english-ukrainian,0.05881173662118662,-0.17040637179460713,-1.049868218328721,0.2714836185747585,7,-0.03766533893767768,0.9985549132947977,1.1849130449044097e-5,5,0.11912705884550823,0.9989677952105698,9.522547634020381e-6,46,4
private-clouds,-0.3516026331545891,-0.5476433214627637,-1.049868218328721,-0.16595799804900468,1,-0.08555207939560175,0.999793559042114,0,0,0,NA,0,10,1
social-video-marketing,0.27856086692835624,0.21364771718764,-1.049868218328721,0.45137886603913374,36,7.268619386834938,0.9925681255161021,3.612234267593309e-5,21,2.943114157727473,0.9956647398843934,6.257478700728294e-7,29,4
bpmn,0.5877104607807346,0.9962850429687856,-1.049868218328721,0.844598905448958,3,0.34650087321925943,0.9993806771263423,1.2836854362995233e-6,0,0,NA,0,10,2
sap-business-workflow,0.4027709826340593,1.027574365363701,-1.049868218328721,0.6167508100522044,3,0.054756517319149434,0.9993806771263418,1.0604697546646416e-4,2,-0.09205858650116129,0.999587118084228,6.644357610729174e-5,0,1
packer,0.1267257768690821,-0.1641689212910943,17.71596768690251,0.29817706689135626,6,0.08979710128254914,0.9987613542526838,2.83724704202578e-7,7,0.6577986558142926,0.9985549132947973,1.494350469111886e-4,3,2
terraform,-0.00816051344459411,0.04864251072039928,2.3279969278609185,0.05617748315388293,18,1.032837149102185,0.9962840627580511,8.24681173487445e-6,70,3.9864865351522965,0.985549132947975,1.2360761424252064e-4,133,10
chief-architect,0.04123361901934971,0.17772439069821724,-1.3621396403572583,-0.10413338190193958,9,0.5535005454945487,0.9981420313790256,6.790369828255651e-7,0,0,NA,0,9,3
mean-js,0.5369419640481914,0.2081659951085329,-0,0.5818254897379538,2,0.44790610442312156,0.999587118084228,2.653943668333516e-7,0,0,NA,0,30,1
international-sales,0.01263066543081598,-0.07583409320153339,-4.264079223732896,-0.1182034616789728,48,4.224283144633718,0.9900908340214717,2.845946325863605e-4,43,-0.3087846079003379,0.9911230388108994,4.925036852699025e-5,18,11
neo4j,0.14401290959865226,0.05003644186767744,-0,0.22840883587018743,49,1.4975327075281453,0.9898843930635834,9.888495462407555e-4,26,0.6062370113520341,0.9946325350949632,6.2384232740799e-4,13,7
finance-manager-nvision,-0.26322818516403435,-0.11273067702708424,-1.049868218328721,0.32496704111514496,1,0.618998426757042,0.999793559042114,0,2,-0.0966384803628399,0.999587118084228,2.577794053365848e-6,0,1
microsoft-great-plains,1.4147543709884731,1.6701977450092622,-1.049868218328721,1.52195178705108,0,0,NA,0,0,0,NA,0,9,1
babylon.js,0.32711969272201796,0.11398275139785262,-1.049868218328721,0.02531190634987164,6,1.0478167196544952,0.9987613542526838,8.860901077374398e-6,0,0,NA,0,11,2
matplotlib,-0.20882719785717857,-0.6491967123643457,-1.049868218328721,-0.4402413971635103,4,0.13685230932527123,0.9991742361684558,4.3825235316945244e-7,6,1.299978287704144,0.9987613542526838,7.08414406712189e-5,13,4
browser-automation,0.7781437936609389,0.49566571909658425,-1.049868218328721,0.8230564335090212,1,0.2279255395406004,0.999793559042114,0,1,0.06664432555582243,0.999793559042114,1.8438141403223737e-5,12,1
jobscore,-0.30088149981133216,-0.12392242245154692,-1.049868218328721,-0.20042318786776356,2,-0.2024228463843143,0.999587118084228,0,2,0.28710730217963054,0.999587118084228,0,0,1
paid-social,0.4228373477191192,0.15556472134101784,-1.049868218328721,0.17038366141098776,10,1.149841046772184,0.9979355904211399,1.7149493929916995e-5,2,0.3166502883052979,0.999587118084228,5.233399785961694e-5,42,2
film-editing,-0.2433340098821508,-0.592942561867027,-1.049868218328721,-0.4165006918812008,3,0.7422692697729827,0.9993806771263418,2.605258651401233e-7,2,0.18206431873262574,0.999587118084228,0,58,2
qliksense,0.2208250482237411,0.5158157838410129,-1.049868218328721,0.3915965163712365,1,-0.01990266285444712,0.999793559042114,0,0,0,NA,0,8,2
web-components,-1.679274095900891,-1.3320034105706042,-1.049868218328721,-1.5465746621169458,2,-0.2722182300581871,0.9995871180842275,2.3722366827999485e-5,1,0.02576132853457768,0.999793559042114,3.663813077700104e-5,6,2
google-optimize,0.37491646518363864,0.407061180944086,0.6667760767347458,0.4996538164918514,15,2.838304462623069,0.9969033856317097,3.0947010313429744e-5,10,-0.3259538101531797,0.9979355904211399,6.511513638134342e-7,49,5
adobe-xd,0.00870493336131803,-0.03367517213477277,-1.1055964392819608,0.04209170917693658,32,1.4547969058913695,0.9933938893476462,2.908740610265264e-4,93,7.681684075434354,0.9808009909165993,0.0010128376201402108,382,66
framer,0.10862420036431636,0.20696275660084765,3.810495380242505,0.2129563666336015,6,0.6647737660204353,0.9987613542526833,1.1091194543633066e-6,1,0.2568082959466352,0.999793559042114,0,2,3
point-of-sale-pos,0.5654196676775759,0.03258998310957396,-1.049868218328721,-0.20244104860094184,1,0.21667715185793665,0.999793559042114,1.0369395093068749e-5,0,0,NA,0,13,1
sales-presentations,0.5704789846806229,0.4409119800186046,3.420879318383198,0.445026542203838,86,13.28169339857118,0.9822460776218032,0.0024120528956379653,75,4.390642870561672,0.9845169281585474,0.003365523285222346,66,36
virtuoso,0.274608158735703,0.5210094852362757,-1.049868218328721,0.3150315706107945,0,0,NA,0,2,-0.23597974031063662,0.999587118084228,0,0,1
healthcare-management,-0.5850950420485541,-0.7001120951379731,-1.049868218328721,-0.6761908421145394,2,0.030963801024038368,0.999587118084228,1.9173884461980366e-6,1,0.188128739084122,0.999793559042114,1.95028075697066e-5,38,2
lottie,0.8008314136641254,0.7610031376923744,6.999999999999998,0.9116656376520552,2,0.9645729746611859,0.999587118084228,0,0,0,NA,0,30,1
team-facilitation,-0.5165066221654679,-0.3147235170348117,-1.049868218328721,-0.3745715737467725,14,0.7384457186908471,0.997109826589595,2.202538308633701e-6,31,4.173999327802292,0.9936003303055334,6.8673693892959325e-6,5,2
voice-over-english,-0.4265616060617046,-0.2529858046973641,-1.049868218328721,-0.27374585412391006,0,0,NA,0,2,-0.17632192260443058,0.999587118084228,0,32,1
tfs,-0.27001553172456205,-0.2496424128195603,-1.049868218328721,-0.12056167331113288,17,0.12035864999753476,0.9964905037159368,3.9746435064578605e-4,43,1.8001198518552937,0.9911230388108978,1.0030639501848095e-5,7,2
klipfolio,0.1598865739774523,0.3338972625460107,-2.045897434665318,0.2867339553253609,9,0.6650884261215056,0.998142031379026,1.7263472218558687e-5,1,0.48517283569220976,0.999793559042114,1.3831816585539635e-5,20,5
price-optimization,-0.03545253146419445,-0.12632590102898908,-2.2359634638312724,0.02706962945924075,2,0.052854091458783115,0.999587118084228,0,1,-0.5774473204495302,0.999793559042114,4.205730432718947e-5,1,2
amazon-comprehend,1.4477101410783757,0.8020833775972045,-1.049868218328721,0.8565403395082164,0,0,NA,0,0,0,NA,0,2,1
skin-care-writing,-0.7592601810315165,-0.40872953328841954,2.493552642800299,-0.39990515230668655,12,3.086422997765232,0.9975227085053682,3.711855704079488e-4,4,1.3736634887509565,0.9991742361684558,2.3007120711129662e-5,7,3
uptime,-1.3802399171004074,-1.8746786881406328,-1.049868218328721,-1.9199162362390276,6,-0.8836571264680783,0.9987613542526833,8.662309708195013e-5,0,0,NA,0,0,1
act-on,0.6406371236572161,0.935397227711282,1.308930632972377,0.8112827199552853,2,0.8935732938625366,0.999587118084228,0,4,0.36639200912071435,0.9991742361684558,6.596984485508244e-9,4,1
apigee,0.9116972084762268,0.5929320619144106,-1.049868218328721,1.0166091352146591,0,0,NA,0,0,0,NA,0,2,1
javafx,-0.03274271440082418,-0.0993217027817596,6.143164498924256,0.04693194910246248,6,1.3921062164018727,0.9987613542526841,1.701371299922837e-6,1,-0.0239473638115743,0.999793559042114,0,22,4
gdpr,0.3482730445751929,0.2888374118583842,-16.927515456481345,0.3656393161064206,15,-0.7516501744164612,0.996903385631709,2.9409815012706395e-4,9,1.1795144397593371,0.9981420313790256,5.469871043026738e-6,23,8
guitar-composition,-0.7435750424700229,-0.41458399681838926,-1.049868218328721,-0.38444453860007693,7,0.45050897671544654,0.9985549132947977,1.0744795174606545e-4,0,0,NA,0,12,2
